GVKEY,LINKPRIM,LIID,LINKTYPE,LPERMNO,LPERMCO,LINKDT,LINKENDDT,iid,datadate,tic,cusip,conm,cshoc,cshtrd,prccd,prchd,prcld,prcod,trfd,ccmbegdt
001690,P,01,LU,14593,7,1980-12-12,E,01,2014-06-25,AAPL,037833100,APPLE INC,6029667000,36835900.00000000,90.36000000,90.70000000,89.65000000,90.21000000,1.14637148,2013-07-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2014-06-26,AAPL,037833100,APPLE INC,6029667000,32528680.00000000,90.90000000,91.05000000,89.80000000,90.37000000,1.14637148,2013-07-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2014-06-27,AAPL,037833100,APPLE INC,6029667000,61758200.00000000,91.98000000,92.00000000,90.77000000,90.82000000,1.14637148,2013-07-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2014-06-30,AAPL,037833100,APPLE INC,6029667000,49474230.00000000,92.93000000,93.72500000,92.09000000,92.10000000,1.14637148,2013-07-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2014-07-01,AAPL,037833100,APPLE INC,6029667000,38156280.00000000,93.52000000,94.07000000,93.13000000,93.52000000,1.14637148,2013-08-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2014-07-02,AAPL,037833100,APPLE INC,6029667000,28414310.00000000,93.48000000,94.06000000,93.09000000,93.86500000,1.14637148,2013-08-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2014-07-03,AAPL,037833100,APPLE INC,6029667000,22891750.00000000,94.03000000,94.10000000,93.20000000,93.67000000,1.14637148,2013-08-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2014-07-07,AAPL,037833100,APPLE INC,6029667000,54809030.00000000,95.96800000,95.99000000,94.10000000,94.14000000,1.14637148,2013-08-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2014-07-08,AAPL,037833100,APPLE INC,6029667000,65111960.00000000,95.35000000,96.80000000,93.92000000,96.27000000,1.14637148,2013-08-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2014-07-09,AAPL,037833100,APPLE INC,6029667000,36267350.00000000,95.39000000,95.95000000,94.76000000,95.44000000,1.14637148,2013-08-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2014-07-10,AAPL,037833100,APPLE INC,6029667000,39633800.00000000,95.03500000,95.55000000,93.52000000,93.76000000,1.14637148,2013-08-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2014-07-11,AAPL,037833100,APPLE INC,6029667000,33960300.00000000,95.22000000,95.89000000,94.86250000,95.36000000,1.14637148,2013-08-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2014-07-14,AAPL,037833100,APPLE INC,6029667000,42643760.00000000,96.45000000,96.89000000,95.65000000,95.86000000,1.14637148,2013-08-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2014-07-15,AAPL,037833100,APPLE INC,6029667000,45187420.00000000,95.32000000,96.85000000,95.03000000,96.80000000,1.14637148,2013-08-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2014-07-16,AAPL,037833100,APPLE INC,6029667000,53323940.00000000,94.78000000,97.10000000,94.74000000,96.97000000,1.14637148,2013-08-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2014-07-17,AAPL,037833100,APPLE INC,6029667000,57111160.00000000,93.08990000,95.27900000,92.57000000,95.03000000,1.14637148,2013-08-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2014-07-18,AAPL,037833100,APPLE INC,6029667000,49838110.00000000,94.43000000,94.74000000,93.02000000,93.62000000,1.14637148,2013-08-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2014-07-21,AAPL,037833100,APPLE INC,6029667000,38792960.00000000,93.93900000,95.00000000,93.72000000,94.99000000,1.14637148,2013-08-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2014-07-22,AAPL,037833100,APPLE INC,6029667000,54297530.00000000,94.72000000,94.89000000,94.12000000,94.68000000,1.14637148,2013-08-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2014-07-23,AAPL,037833100,APPLE INC,6029667000,90937230.00000000,97.19000000,97.88000000,95.17000000,95.42000000,1.14637148,2013-08-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2014-07-24,AAPL,037833100,APPLE INC,5987867000,45609040.00000000,97.03000000,97.32000000,96.42000000,97.03500000,1.14637148,2013-08-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2014-07-25,AAPL,037833100,APPLE INC,5987867000,43384590.00000000,97.67100000,97.84000000,96.64000000,96.85000000,1.14637148,2013-08-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2014-07-28,AAPL,037833100,APPLE INC,5987867000,54926940.00000000,99.02000000,99.24000000,97.55000000,97.82000000,1.14637148,2013-08-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2014-07-29,AAPL,037833100,APPLE INC,5987867000,42957960.00000000,98.38000000,99.44000000,98.25000000,99.33000000,1.14637148,2013-08-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2014-07-30,AAPL,037833100,APPLE INC,5987867000,32978480.00000000,98.15000000,98.70000000,97.67000000,98.44000000,1.14637148,2013-08-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2014-07-31,AAPL,037833100,APPLE INC,5987867000,56625420.00000000,95.60000000,97.45000000,95.33000000,97.16000000,1.14637148,2013-08-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2014-08-01,AAPL,037833100,APPLE INC,5987867000,48379730.00000000,96.13000000,96.62000000,94.81000000,94.90000000,1.14637148,2013-09-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2014-08-04,AAPL,037833100,APPLE INC,5987867000,39860740.00000000,95.59000000,96.58000000,95.17000000,96.37000000,1.14637148,2013-09-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2014-08-05,AAPL,037833100,APPLE INC,5987867000,55861030.00000000,95.12000000,95.68000000,94.36000000,95.36000000,1.14637148,2013-09-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2014-08-06,AAPL,037833100,APPLE INC,5987867000,38463700.00000000,94.96000000,95.48000000,94.71000000,94.75000000,1.14637148,2013-09-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2014-08-07,AAPL,037833100,APPLE INC,5987867000,46553350.00000000,94.48000000,95.95000000,94.10000000,94.93000000,1.15207422,2013-09-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2014-08-08,AAPL,037833100,APPLE INC,5987867000,41783300.00000000,94.74000000,94.82000000,93.28000000,94.26000000,1.15207422,2013-09-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2014-08-11,AAPL,037833100,APPLE INC,5987867000,36459430.00000000,95.99000000,96.08000000,94.83550000,95.27000000,1.15207422,2013-09-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2014-08-12,AAPL,037833100,APPLE INC,5987867000,33485870.00000000,95.97000000,96.88000000,95.61000000,96.04000000,1.15207422,2013-09-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2014-08-13,AAPL,037833100,APPLE INC,5987867000,31866630.00000000,97.24000000,97.24000000,96.04000000,96.15000000,1.15207422,2013-09-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2014-08-14,AAPL,037833100,APPLE INC,5987867000,28056530.00000000,97.50000000,97.57000000,96.80000000,97.33000000,1.15207422,2013-09-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2014-08-15,AAPL,037833100,APPLE INC,5987867000,48938120.00000000,97.98000000,98.19000000,96.86000000,97.90000000,1.15207422,2013-09-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2014-08-18,AAPL,037833100,APPLE INC,5987867000,47285630.00000000,99.16000000,99.37000000,97.98000000,98.49000000,1.15207422,2013-09-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2014-08-19,AAPL,037833100,APPLE INC,5987867000,69189840.00000000,100.53000000,100.68000000,99.32000000,99.41000000,1.15207422,2013-09-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2014-08-20,AAPL,037833100,APPLE INC,5987867000,52565000.00000000,100.57000000,101.09000000,99.95000000,100.44000000,1.15207422,2013-09-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2014-08-21,AAPL,037833100,APPLE INC,5987867000,33377530.00000000,100.58000000,100.94000000,100.11000000,100.57000000,1.15207422,2013-09-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2014-08-22,AAPL,037833100,APPLE INC,5987867000,44028280.00000000,101.32000000,101.47000000,100.19000000,100.29000000,1.15207422,2013-09-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2014-08-25,AAPL,037833100,APPLE INC,5987867000,40087220.00000000,101.54000000,102.17000000,101.28000000,101.79000000,1.15207422,2013-09-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2014-08-26,AAPL,037833100,APPLE INC,5987867000,33079170.00000000,100.88900000,101.50000000,100.86000000,101.42000000,1.15207422,2013-09-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2014-08-27,AAPL,037833100,APPLE INC,5987867000,46807000.00000000,102.13000000,102.57000000,100.70000000,101.02000000,1.15207422,2013-09-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2014-08-28,AAPL,037833100,APPLE INC,5987867000,68368740.00000000,102.25000000,102.78000000,101.56000000,101.59000000,1.15207422,2013-09-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2014-08-29,AAPL,037833100,APPLE INC,5987867000,44516120.00000000,102.50000000,102.90000000,102.20000000,102.86000000,1.15207422,2013-09-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2014-09-02,AAPL,037833100,APPLE INC,5987867000,53227770.00000000,103.30000000,103.74000000,102.72000000,103.06000000,1.15207422,2013-10-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2014-09-03,AAPL,037833100,APPLE INC,5987867000,125000400.00000000,98.94000000,103.20000000,98.58000000,103.10000000,1.15207422,2013-10-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2014-09-04,AAPL,037833100,APPLE INC,5987867000,85537710.00000000,98.12000000,100.09000000,97.79000000,98.85000000,1.15207422,2013-10-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2014-09-05,AAPL,037833100,APPLE INC,5987867000,58280030.00000000,98.97000000,99.39000000,98.31000000,98.80000000,1.15207422,2013-10-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2014-09-08,AAPL,037833100,APPLE INC,5987867000,46176570.00000000,98.36000000,99.31000000,98.05000000,99.30000000,1.15207422,2013-10-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2014-09-09,AAPL,037833100,APPLE INC,5987867000,189419500.00000000,97.99000000,103.08000000,96.14000000,99.08000000,1.15207422,2013-10-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2014-09-10,AAPL,037833100,APPLE INC,5987867000,100352500.00000000,101.00000000,101.11000000,97.76000000,98.01000000,1.15207422,2013-10-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2014-09-11,AAPL,037833100,APPLE INC,5987867000,62077230.00000000,101.43000000,101.44000000,99.62000000,100.41000000,1.15207422,2013-10-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2014-09-12,AAPL,037833100,APPLE INC,5987867000,62826040.00000000,101.66000000,102.19000000,101.08000000,101.21000000,1.15207422,2013-10-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2014-09-15,AAPL,037833100,APPLE INC,5987867000,61169670.00000000,101.63000000,103.05000000,101.44000000,102.81000000,1.15207422,2013-10-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2014-09-16,AAPL,037833100,APPLE INC,5987867000,66754370.00000000,100.86000000,101.26000000,98.89000000,99.80000000,1.15207422,2013-10-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2014-09-17,AAPL,037833100,APPLE INC,5987867000,60783090.00000000,101.58000000,101.80000000,100.59220000,101.27000000,1.15207422,2013-10-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2014-09-18,AAPL,037833100,APPLE INC,5987867000,36971170.00000000,101.79000000,102.35000000,101.56000000,101.93000000,1.15207422,2013-10-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2014-09-19,AAPL,037833100,APPLE INC,5987867000,70747430.00000000,100.96000000,102.35000000,100.88000000,102.29000000,1.15207422,2013-10-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2014-09-22,AAPL,037833100,APPLE INC,5987867000,52421660.00000000,101.06000000,102.14000000,100.58000000,101.80000000,1.15207422,2013-10-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2014-09-23,AAPL,037833100,APPLE INC,5987867000,63255860.00000000,102.64000000,102.94000000,100.54000000,100.60000000,1.15207422,2013-10-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2014-09-24,AAPL,037833100,APPLE INC,5987867000,59974260.00000000,101.75000000,102.85000000,101.20000000,102.16000000,1.15207422,2013-10-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2014-09-25,AAPL,037833100,APPLE INC,5987867000,99689300.00000000,97.87000000,100.71000000,97.72000000,100.51000000,1.15207422,2013-10-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2014-09-26,AAPL,037833100,APPLE INC,5987867000,62276770.00000000,100.75000000,100.75000000,98.40000000,98.53000000,1.15207422,2013-10-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2014-09-29,AAPL,037833100,APPLE INC,5987867000,49263260.00000000,100.11000000,100.43500000,98.63000000,98.65000000,1.15207422,2013-10-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2014-09-30,AAPL,037833100,APPLE INC,5987867000,55119980.00000000,100.75000000,101.54000000,100.53000000,100.81000000,1.15207422,2013-10-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2014-10-01,AAPL,037833100,APPLE INC,5987867000,51400260.00000000,99.18000000,100.69000000,98.70000000,100.59000000,1.15207422,2013-11-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2014-10-02,AAPL,037833100,APPLE INC,5987867000,47697150.00000000,99.90000000,100.22000000,98.04000000,99.27000000,1.15207422,2013-11-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2014-10-03,AAPL,037833100,APPLE INC,5987867000,43419580.00000000,99.62000000,100.21000000,99.04000000,99.44000000,1.15207422,2013-11-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2014-10-06,AAPL,037833100,APPLE INC,5987867000,36780620.00000000,99.62000000,100.65000000,99.42000000,99.95000000,1.15207422,2013-11-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2014-10-07,AAPL,037833100,APPLE INC,5987867000,42003200.00000000,98.75000000,100.12000000,98.73000000,99.43000000,1.15207422,2013-11-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2014-10-08,AAPL,037833100,APPLE INC,5987867000,57329820.00000000,100.80000000,101.11000000,98.31000000,98.76000000,1.15207422,2013-11-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2014-10-09,AAPL,037833100,APPLE INC,5987867000,77283330.00000000,101.02000000,102.38000000,100.61000000,101.54000000,1.15207422,2013-11-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2014-10-10,AAPL,037833100,APPLE INC,5987867000,66249770.00000000,100.73000000,102.03000000,100.30000000,100.69000000,1.15207422,2013-11-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2014-10-13,AAPL,037833100,APPLE INC,5987867000,53437060.00000000,99.81000000,101.78000000,99.81000000,101.33000000,1.15207422,2013-11-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2014-10-14,AAPL,037833100,APPLE INC,5987867000,63287170.00000000,98.75000000,100.52000000,98.57000000,100.39000000,1.15207422,2013-11-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2014-10-15,AAPL,037833100,APPLE INC,5987867000,99942790.00000000,97.54000000,99.15000000,95.18000000,97.97000000,1.15207422,2013-11-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2014-10-16,AAPL,037833100,APPLE INC,5987867000,72017830.00000000,96.26000000,97.72000000,95.41000000,95.55000000,1.15207422,2013-11-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2014-10-17,AAPL,037833100,APPLE INC,5987867000,67723910.00000000,97.67000000,99.00000000,96.81000000,97.50000000,1.15207422,2013-11-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2014-10-20,AAPL,037833100,APPLE INC,5987867000,75705040.00000000,99.76000000,99.96000000,98.22000000,98.31500000,1.15207422,2013-11-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2014-10-21,AAPL,037833100,APPLE INC,5866161000,93786680.00000000,102.47000000,103.02000000,101.27000000,103.02000000,1.15207422,2013-11-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2014-10-22,AAPL,037833100,APPLE INC,5866161000,68140010.00000000,102.99000000,104.11000000,102.60000000,102.84000000,1.15207422,2013-11-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2014-10-23,AAPL,037833100,APPLE INC,5866161000,70760150.00000000,104.83000000,105.05100000,103.63000000,104.08000000,1.15207422,2013-11-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2014-10-24,AAPL,037833100,APPLE INC,5866161000,46937880.00000000,105.22000000,105.49000000,104.53000000,105.18000000,1.15207422,2013-11-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2014-10-27,AAPL,037833100,APPLE INC,5866161000,34086120.00000000,105.11000000,105.48000000,104.70000000,104.85000000,1.15207422,2013-11-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2014-10-28,AAPL,037833100,APPLE INC,5864840000,47689070.00000000,106.74000000,106.74000000,105.35000000,105.40000000,1.15207422,2013-11-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2014-10-29,AAPL,037833100,APPLE INC,5864840000,52545580.00000000,107.34000000,107.37000000,106.36000000,106.65000000,1.15207422,2013-11-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2014-10-30,AAPL,037833100,APPLE INC,5864840000,40572000.00000000,106.98000000,107.35000000,105.90000000,106.95900000,1.15207422,2013-11-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2014-10-31,AAPL,037833100,APPLE INC,5864840000,44550790.00000000,108.00000000,108.04000000,107.21000000,108.01000000,1.15207422,2013-11-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2014-11-03,AAPL,037833100,APPLE INC,5864840000,52154490.00000000,109.40000000,110.30000000,108.01000000,108.22000000,1.15207422,2013-12-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2014-11-04,AAPL,037833100,APPLE INC,5864840000,41423660.00000000,108.60000000,109.49000000,107.72000000,109.36000000,1.15207422,2013-12-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2014-11-05,AAPL,037833100,APPLE INC,5864840000,37365530.00000000,108.86000000,109.30000000,108.12500000,109.10000000,1.15207422,2013-12-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2014-11-06,AAPL,037833100,APPLE INC,5864840000,34733740.00000000,108.70000000,108.79000000,107.80000000,108.60000000,1.15705559,2013-12-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2014-11-07,AAPL,037833100,APPLE INC,5864840000,33655280.00000000,109.01000000,109.32000000,108.55000000,108.75000000,1.15705559,2013-12-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2014-11-10,AAPL,037833100,APPLE INC,5864840000,27066060.00000000,108.83000000,109.33000000,108.67000000,109.02000000,1.15705559,2013-12-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2014-11-11,AAPL,037833100,APPLE INC,5864840000,27330410.00000000,109.70000000,109.75000000,108.40000000,108.70000000,1.15705559,2013-12-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2014-11-12,AAPL,037833100,APPLE INC,5864840000,46372630.00000000,111.25000000,111.43000000,109.37000000,109.38000000,1.15705559,2013-12-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2014-11-13,AAPL,037833100,APPLE INC,5864840000,59418180.00000000,112.82000000,113.45000000,111.60000000,111.80000000,1.15705559,2013-12-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2014-11-14,AAPL,037833100,APPLE INC,5864840000,43789060.00000000,114.18000000,114.19000000,113.05000000,113.15000000,1.15705559,2013-12-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2014-11-17,AAPL,037833100,APPLE INC,5864840000,46687710.00000000,113.99000000,117.28000000,113.30000000,114.27000000,1.15705559,2013-12-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2014-11-18,AAPL,037833100,APPLE INC,5864840000,44163250.00000000,115.47000000,115.69000000,113.89000000,113.94000000,1.15705559,2013-12-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2014-11-19,AAPL,037833100,APPLE INC,5864840000,41815550.00000000,114.67000000,115.74000000,113.80000000,115.44000000,1.15705559,2013-12-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2014-11-20,AAPL,037833100,APPLE INC,5864840000,43148650.00000000,116.31000000,116.86000000,114.85000000,114.91000000,1.15705559,2013-12-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2014-11-21,AAPL,037833100,APPLE INC,5864840000,56759320.00000000,116.47000000,117.57000000,116.03000000,117.51000000,1.15705559,2013-12-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2014-11-24,AAPL,037833100,APPLE INC,5864840000,46867340.00000000,118.62500000,118.77000000,116.62000000,116.85000000,1.15705559,2013-12-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2014-11-25,AAPL,037833100,APPLE INC,5864840000,68719930.00000000,117.60000000,119.75000000,117.45000000,119.07000000,1.15705559,2013-12-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2014-11-26,AAPL,037833100,APPLE INC,5864840000,40756950.00000000,119.00000000,119.10000000,117.83000000,117.94000000,1.15705559,2013-12-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2014-11-28,AAPL,037833100,APPLE INC,5864840000,24814400.00000000,118.93000000,119.40000000,118.05000000,119.27000000,1.15705559,2013-12-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2014-12-01,AAPL,037833100,APPLE INC,5864840000,83657780.00000000,115.07000000,119.25000000,111.27000000,118.81000000,1.15705559,2014-01-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2014-12-02,AAPL,037833100,APPLE INC,5864840000,59205320.00000000,114.63000000,115.75000000,112.75000000,113.50000000,1.15705559,2014-01-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2014-12-03,AAPL,037833100,APPLE INC,5864840000,42956200.00000000,115.93000000,116.35000000,115.11000000,115.75000000,1.15705559,2014-01-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2014-12-04,AAPL,037833100,APPLE INC,5864840000,42068020.00000000,115.49000000,117.20000000,115.29000000,115.77000000,1.15705559,2014-01-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2014-12-05,AAPL,037833100,APPLE INC,5864840000,38230970.00000000,115.00000000,116.08000000,114.64000000,115.99000000,1.15705559,2014-01-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2014-12-08,AAPL,037833100,APPLE INC,5864840000,57445030.00000000,112.40000000,114.64800000,111.62000000,114.10000000,1.15705559,2014-01-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2014-12-09,AAPL,037833100,APPLE INC,5864840000,60112240.00000000,114.12000000,114.30000000,109.35000000,110.19000000,1.15705559,2014-01-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2014-12-10,AAPL,037833100,APPLE INC,5864840000,44475360.00000000,111.95000000,114.85000000,111.54000000,114.41000000,1.15705559,2014-01-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2014-12-11,AAPL,037833100,APPLE INC,5864840000,41404690.00000000,111.62000000,113.80000000,111.34000000,112.26000000,1.15705559,2014-01-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2014-12-12,AAPL,037833100,APPLE INC,5864840000,55873820.00000000,109.73000000,111.87000000,109.58000000,110.46000000,1.15705559,2014-01-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2014-12-15,AAPL,037833100,APPLE INC,5864840000,67083260.00000000,108.22500000,111.60000000,106.35000000,110.70000000,1.15705559,2014-01-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2014-12-16,AAPL,037833100,APPLE INC,5864840000,60651790.00000000,106.74500000,110.16000000,106.26000000,106.37000000,1.15705559,2014-01-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2014-12-17,AAPL,037833100,APPLE INC,5864840000,53265930.00000000,109.41000000,109.84000000,106.82000000,107.12000000,1.15705559,2014-01-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2014-12-18,AAPL,037833100,APPLE INC,5864840000,58785590.00000000,112.65000000,112.65000000,110.66000000,111.87000000,1.15705559,2014-01-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2014-12-19,AAPL,037833100,APPLE INC,5864840000,86595830.00000000,111.78000000,113.24000000,111.66000000,112.26000000,1.15705559,2014-01-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2014-12-22,AAPL,037833100,APPLE INC,5864840000,45097060.00000000,112.94000000,113.49000000,111.97000000,112.16000000,1.15705559,2014-01-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2014-12-23,AAPL,037833100,APPLE INC,5864840000,25991030.00000000,112.54000000,113.33000000,112.46000000,113.23000000,1.15705559,2014-01-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2014-12-24,AAPL,037833100,APPLE INC,5864840000,14479610.00000000,112.01000000,112.71000000,112.01000000,112.58000000,1.15705559,2014-01-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2014-12-26,AAPL,037833100,APPLE INC,5864840000,33681200.00000000,113.99000000,114.52000000,112.01000000,112.10000000,1.15705559,2014-01-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2014-12-29,AAPL,037833100,APPLE INC,5864840000,27533430.00000000,113.91000000,114.77000000,113.70000000,113.79000000,1.15705559,2014-01-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2014-12-30,AAPL,037833100,APPLE INC,5864840000,29798660.00000000,112.52000000,113.92000000,112.11000000,113.64000000,1.15705559,2014-01-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2014-12-31,AAPL,037833100,APPLE INC,5864840000,41304780.00000000,110.38000000,113.13000000,110.21000000,112.82000000,1.15705559,2014-01-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2015-01-02,AAPL,037833100,APPLE INC,5864840000,53143770.00000000,109.33000000,111.44000000,107.35000000,111.39000000,1.15705559,2014-02-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2015-01-05,AAPL,037833100,APPLE INC,5864840000,64210880.00000000,106.25000000,108.65000000,105.41000000,108.29000000,1.15705559,2014-02-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2015-01-06,AAPL,037833100,APPLE INC,5864840000,65682250.00000000,106.26000000,107.43000000,104.63000000,106.54000000,1.15705559,2014-02-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2015-01-07,AAPL,037833100,APPLE INC,5864840000,39983350.00000000,107.75000000,108.20000000,106.69500000,107.20000000,1.15705559,2014-02-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2015-01-08,AAPL,037833100,APPLE INC,5864840000,59168760.00000000,111.89000000,112.15000000,108.70000000,109.23000000,1.15705559,2014-02-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2015-01-09,AAPL,037833100,APPLE INC,5864840000,53645730.00000000,112.01000000,113.25000000,110.21000000,112.67000000,1.15705559,2014-02-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2015-01-12,AAPL,037833100,APPLE INC,5864840000,49571170.00000000,109.25000000,112.63000000,108.80000000,112.60000000,1.15705559,2014-02-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2015-01-13,AAPL,037833100,APPLE INC,5864840000,66969980.00000000,110.22000000,112.80000000,108.91000000,111.43000000,1.15705559,2014-02-01
